first_opcode,second_opcode,first_length,second_length,sum,combined
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_FORMAT_SIMPLE,621,227,848,788
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_FORMAT_WITH_SPEC,621,326,947,859
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_FOR_ITER_TIER_TWO,621,309,930,863
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GET_AITER,621,517,1138,1064
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GET_ANEXT,621,450,1071,1096
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GET_AWAITABLE,621,501,1122,1067
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GET_ITER,621,202,823,767
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GET_LEN,621,112,733,723
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GET_YIELD_FROM_ITER,621,283,904,871
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_BOTH_FLOAT,621,83,704,701
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_BOTH_INT,621,83,704,701
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_BOTH_UNICODE,621,83,704,701
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_BUILTINS_VERSION,621,95,716,671
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_DORV_VALUES,621,63,684,659
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_DORV_VALUES_INST_ATTR_FROM_DICT,621,115,736,679
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_GLOBALS_VERSION,621,95,716,671
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_IS_FALSE_POP,621,80,701,666
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_IS_NONE_POP,621,80,701,666
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_IS_NOT_NONE_POP,621,215,836,754
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_IS_TRUE_POP,621,80,701,666
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_KEYS_VERSION,621,83,704,679
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_NOT_EXHAUSTED_LIST,621,76,697,672
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_NOT_EXHAUSTED_RANGE,621,64,685,660
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_NOT_EXHAUSTED_TUPLE,621,76,697,672
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_GUARD_TYPE_VERSION,621,79,700,675
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_INIT_CALL_BOUND_METHOD_EXACT_ARGS,621,302,923,884
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_INIT_CALL_PY_EXACT_ARGS,621,759,1380,1315
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_INSERT,621,103,724,683
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_IS_NONE,621,190,811,787
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_IS_OP,621,312,933,865
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_ITER_CHECK_LIST,621,73,694,669
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_ITER_CHECK_RANGE,621,73,694,669
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_ITER_CHECK_TUPLE,621,73,694,669
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_ITER_NEXT_LIST,621,109,730,719
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_ITER_NEXT_RANGE,621,111,732,723
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_ITER_NEXT_TUPLE,621,106,727,716
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_JUMP_TO_TOP,621,94,715,653
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LIST_APPEND,621,140,761,709
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LIST_EXTEND,621,429,1050,969
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_ASSERTION_ERROR,621,94,715,684
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_ATTR,621,380,1001,918
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_ATTR_CLASS,621,231,852,832
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_ATTR_INSTANCE_VALUE,621,300,921,842
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_ATTR_METHOD_LAZY_DICT,621,98,719,712
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_ATTR_METHOD_NO_DICT,621,98,719,712
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_ATTR_METHOD_WITH_VALUES,621,98,719,712
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_ATTR_MODULE,621,323,944,865
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_ATTR_NONDESCRIPTOR_NO_DICT,621,198,819,780
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_ATTR_NONDESCRIPTOR_WITH_VALUES,621,198,819,780
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_ATTR_SLOT,621,294,915,836
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_ATTR_WITH_HINT,621,429,1050,1002
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_BUILD_CLASS,621,173,794,763
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_CONST,621,106,727,696
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_DEREF,621,168,789,729
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_FAST,621,99,720,689
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_FAST_AND_CLEAR,621,47,668,666
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_FAST_CHECK,621,210,831,775
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_FROM_DICT_OR_DEREF,621,326,947,897
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_FROM_DICT_OR_GLOBALS,621,355,976,937
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_GLOBAL,621,363,984,946
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_GLOBAL_BUILTINS,621,207,828,757
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_GLOBAL_MODULE,621,207,828,757
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_LOCALS,621,157,778,731
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_NAME,621,323,944,902
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_SUPER_ATTR_ATTR,621,488,1109,1034
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_LOAD_SUPER_ATTR_METHOD,621,625,1246,1208
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_MAKE_CELL,621,228,849,754
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_MAKE_FUNCTION,621,222,843,786
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_MAP_ADD,621,140,761,701
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_MATCH_CLASS,621,469,1090,977
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_MATCH_KEYS,621,99,720,707
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_MATCH_MAPPING,621,59,680,686
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_MATCH_SEQUENCE,621,59,680,686
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_NOP,621,13,634,621
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_POP_EXCEPT,621,178,799,748
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_POP_FRAME,621,111,732,719
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_POP_TOP,621,148,769,719
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_PUSH_EXC_INFO,621,124,745,731
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_PUSH_FRAME,621,68,689,692
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_PUSH_NULL,621,24,645,653
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_RESUME_CHECK,621,69,690,644
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_SAVE_RETURN_OFFSET,621,27,648,635
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_SETUP_ANNOTATIONS,621,427,1048,971
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_SET_ADD,621,242,863,766
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_SET_FUNCTION_ATTRIBUTE,621,132,753,748
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_SET_IP,621,43,664,651
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_SET_UPDATE,621,242,863,784
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_STORE_ATTR,621,350,971,886
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_STORE_ATTR_INSTANCE_VALUE,621,318,939,867
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_STORE_ATTR_SLOT,621,272,893,830
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_STORE_DEREF,621,175,796,735
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_STORE_FAST,621,172,793,732
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_STORE_GLOBAL,621,248,869,782
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_STORE_NAME,621,391,1012,943
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_STORE_SLICE,621,457,1078,997
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_STORE_SUBSCR,621,422,1043,954
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_STORE_SUBSCR_DICT,621,289,910,809
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_STORE_SUBSCR_LIST_INT,621,414,1035,957
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_SWAP,621,54,675,667
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_TO_BOOL,621,220,841,789
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_TO_BOOL_ALWAYS_TRUE,621,229,850,793
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_TO_BOOL_BOOL,621,73,694,669
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_TO_BOOL_INT,621,237,858,808
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_TO_BOOL_LIST,621,240,861,805
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_TO_BOOL_NONE,621,83,704,699
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_TO_BOOL_STR,621,261,882,817
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_UNARY_INVERT,621,202,823,767
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_UNARY_NEGATIVE,621,202,823,767
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_UNARY_NOT,621,45,666,674
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_UNPACK_EX,621,236,857,821
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_UNPACK_SEQUENCE,621,235,856,817
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_UNPACK_SEQUENCE_LIST,621,379,1000,907
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_UNPACK_SEQUENCE_TUPLE,621,338,959,904
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_UNPACK_SEQUENCE_TWO_TUPLE,621,312,933,883
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_WITH_EXCEPT_START,621,295,916,889
_GUARD_GLOBALS_VERSION,_BEFORE_ASYNC_WITH,95,859,954,896
_GUARD_GLOBALS_VERSION,_BEFORE_WITH,95,859,954,896
_GUARD_GLOBALS_VERSION,_BINARY_OP,95,340,435,398
_GUARD_GLOBALS_VERSION,_BINARY_OP_ADD_FLOAT,95,397,492,474
_GUARD_GLOBALS_VERSION,_BINARY_OP_ADD_INT,95,228,323,337
_GUARD_GLOBALS_VERSION,_BINARY_OP_ADD_UNICODE,95,228,323,337
_GUARD_GLOBALS_VERSION,_BINARY_OP_MULTIPLY_FLOAT,95,397,492,474
_GUARD_GLOBALS_VERSION,_BINARY_OP_MULTIPLY_INT,95,228,323,337
_GUARD_GLOBALS_VERSION,_BINARY_OP_SUBTRACT_FLOAT,95,397,492,474
_GUARD_GLOBALS_VERSION,_BINARY_OP_SUBTRACT_INT,95,228,323,337
_GUARD_GLOBALS_VERSION,_BINARY_SLICE,95,360,455,420
_GUARD_GLOBALS_VERSION,_BINARY_SUBSCR,95,326,421,384
_GUARD_GLOBALS_VERSION,_BINARY_SUBSCR_DICT,95,415,510,424
_GUARD_GLOBALS_VERSION,_BINARY_SUBSCR_LIST_INT,95,352,447,402
_GUARD_GLOBALS_VERSION,_BINARY_SUBSCR_STR_INT,95,497,592,547
_GUARD_GLOBALS_VERSION,_BINARY_SUBSCR_TUPLE_INT,95,348,443,398
_GUARD_GLOBALS_VERSION,_BUILD_CONST_KEY_MAP,95,547,642,636
_GUARD_GLOBALS_VERSION,_BUILD_LIST,95,163,258,251
_GUARD_GLOBALS_VERSION,_BUILD_MAP,95,369,464,464
_GUARD_GLOBALS_VERSION,_BUILD_SET,95,495,590,603
_GUARD_GLOBALS_VERSION,_BUILD_SLICE,95,492,587,550
_GUARD_GLOBALS_VERSION,_BUILD_STRING,95,367,462,462
_GUARD_GLOBALS_VERSION,_BUILD_TUPLE,95,163,258,251
_GUARD_GLOBALS_VERSION,_CALL_BUILTIN_CLASS,95,602,697,637
_GUARD_GLOBALS_VERSION,_CALL_BUILTIN_FAST,95,603,698,653
_GUARD_GLOBALS_VERSION,_CALL_BUILTIN_FAST_WITH_KEYWORDS,95,603,698,653
_GUARD_GLOBALS_VERSION,_CALL_BUILTIN_O,95,624,719,648
_GUARD_GLOBALS_VERSION,_CALL_INTRINSIC_1,95,223,318,304
_GUARD_GLOBALS_VERSION,_CALL_INTRINSIC_2,95,343,438,405
_GUARD_GLOBALS_VERSION,_CALL_ISINSTANCE,95,561,656,605
_GUARD_GLOBALS_VERSION,_CALL_LEN,95,466,561,510
_GUARD_GLOBALS_VERSION,_CALL_METHOD_DESCRIPTOR_FAST,95,621,716,653
_GUARD_GLOBALS_VERSION,_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,95,621,716,653
_GUARD_GLOBALS_VERSION,_CALL_METHOD_DESCRIPTOR_NOARGS,95,601,696,632
_GUARD_GLOBALS_VERSION,_CALL_METHOD_DESCRIPTOR_O,95,674,769,632
_GUARD_GLOBALS_VERSION,_CALL_STR_1,95,462,557,504
_GUARD_GLOBALS_VERSION,_CALL_TUPLE_1,95,462,557,504
_GUARD_GLOBALS_VERSION,_CALL_TYPE_1,95,452,547,494
_GUARD_GLOBALS_VERSION,_CHECK_ATTR_CLASS,95,88,183,130
_GUARD_GLOBALS_VERSION,_CHECK_ATTR_METHOD_LAZY_DICT,95,75,170,117
_GUARD_GLOBALS_VERSION,_CHECK_ATTR_MODULE,95,96,191,138
_GUARD_GLOBALS_VERSION,_CHECK_ATTR_WITH_HINT,95,70,165,112
_GUARD_GLOBALS_VERSION,_CHECK_CALL_BOUND_METHOD_EXACT_ARGS,95,122,217,164
_GUARD_GLOBALS_VERSION,_CHECK_EG_MATCH,95,629,724,653
_GUARD_GLOBALS_VERSION,_CHECK_EXC_MATCH,95,353,448,422
_GUARD_GLOBALS_VERSION,_CHECK_FUNCTION_EXACT_ARGS,95,152,247,198
_GUARD_GLOBALS_VERSION,_CHECK_MANAGED_OBJECT_HAS_VALUES,95,115,210,157
_GUARD_GLOBALS_VERSION,_CHECK_PEP_523,95,67,162,109
_GUARD_GLOBALS_VERSION,_CHECK_STACK_SPACE,95,127,222,169
_GUARD_GLOBALS_VERSION,_CHECK_VALIDITY,95,69,164,111
_GUARD_GLOBALS_VERSION,_COMPARE_OP,95,498,593,545
_GUARD_GLOBALS_VERSION,_COMPARE_OP_FLOAT,95,334,429,376
_GUARD_GLOBALS_VERSION,_COMPARE_OP_INT,95,405,500,447
_GUARD_GLOBALS_VERSION,_COMPARE_OP_STR,95,325,420,367
_GUARD_GLOBALS_VERSION,_CONTAINS_OP,95,362,457,425
_GUARD_GLOBALS_VERSION,_CONVERT_VALUE,95,216,311,297
_GUARD_GLOBALS_VERSION,_COPY,95,107,202,201
_GUARD_GLOBALS_VERSION,_COPY_FREE_VARS,95,202,297,298
_GUARD_GLOBALS_VERSION,_DELETE_ATTR,95,244,339,318
_GUARD_GLOBALS_VERSION,_DELETE_DEREF,95,234,329,321
_GUARD_GLOBALS_VERSION,_DELETE_FAST,95,294,389,377
_GUARD_GLOBALS_VERSION,_DELETE_GLOBAL,95,200,295,292
_GUARD_GLOBALS_VERSION,_DELETE_NAME,95,219,314,307
_GUARD_GLOBALS_VERSION,_DELETE_SUBSCR,95,325,420,380
_GUARD_GLOBALS_VERSION,_DICT_MERGE,95,334,429,410
_GUARD_GLOBALS_VERSION,_DICT_UPDATE,95,387,482,459
_GUARD_GLOBALS_VERSION,_END_SEND,95,162,257,257
_GUARD_GLOBALS_VERSION,_EXIT_INIT_CHECK,95,129,224,215
_GUARD_GLOBALS_VERSION,_EXIT_TRACE,95,41,136,41
_GUARD_GLOBALS_VERSION,_FORMAT_SIMPLE,95,227,322,305
_GUARD_GLOBALS_VERSION,_FORMAT_WITH_SPEC,95,326,421,384
_GUARD_GLOBALS_VERSION,_FOR_ITER_TIER_TWO,95,309,404,349
_GUARD_GLOBALS_VERSION,_GET_AITER,95,517,612,591
_GUARD_GLOBALS_VERSION,_GET_ANEXT,95,450,545,557
_GUARD_GLOBALS_VERSION,_GET_AWAITABLE,95,501,596,580
_GUARD_GLOBALS_VERSION,_GET_ITER,95,202,297,283
_GUARD_GLOBALS_VERSION,_GET_LEN,95,112,207,198
_GUARD_GLOBALS_VERSION,_GET_YIELD_FROM_ITER,95,283,378,383
_GUARD_GLOBALS_VERSION,_GUARD_BOTH_FLOAT,95,83,178,125
_GUARD_GLOBALS_VERSION,_GUARD_BOTH_INT,95,83,178,125
_GUARD_GLOBALS_VERSION,_GUARD_BOTH_UNICODE,95,83,178,125
_GUARD_GLOBALS_VERSION,_GUARD_BUILTINS_VERSION,95,95,190,129
_GUARD_GLOBALS_VERSION,_GUARD_DORV_VALUES,95,63,158,105
_GUARD_GLOBALS_VERSION,_GUARD_DORV_VALUES_INST_ATTR_FROM_DICT,95,115,210,157
_GUARD_GLOBALS_VERSION,_GUARD_GLOBALS_VERSION,95,95,190,95
_GUARD_GLOBALS_VERSION,_GUARD_IS_FALSE_POP,95,80,175,115
_GUARD_GLOBALS_VERSION,_GUARD_IS_NONE_POP,95,80,175,115
_GUARD_GLOBALS_VERSION,_GUARD_IS_NOT_NONE_POP,95,215,310,255
_GUARD_GLOBALS_VERSION,_GUARD_IS_TRUE_POP,95,80,175,115
_GUARD_GLOBALS_VERSION,_GUARD_KEYS_VERSION,95,83,178,125
_GUARD_GLOBALS_VERSION,_GUARD_NOT_EXHAUSTED_LIST,95,76,171,118
_GUARD_GLOBALS_VERSION,_GUARD_NOT_EXHAUSTED_RANGE,95,64,159,106
_GUARD_GLOBALS_VERSION,_GUARD_NOT_EXHAUSTED_TUPLE,95,76,171,118
_GUARD_GLOBALS_VERSION,_GUARD_TYPE_VERSION,95,79,174,121
_GUARD_GLOBALS_VERSION,_INIT_CALL_BOUND_METHOD_EXACT_ARGS,95,302,397,405
_GUARD_GLOBALS_VERSION,_INIT_CALL_PY_EXACT_ARGS,95,759,854,871
_GUARD_GLOBALS_VERSION,_INSERT,95,103,198,196
_GUARD_GLOBALS_VERSION,_IS_NONE,95,190,285,272
_GUARD_GLOBALS_VERSION,_IS_OP,95,312,407,382
_GUARD_GLOBALS_VERSION,_ITER_CHECK_LIST,95,73,168,115
_GUARD_GLOBALS_VERSION,_ITER_CHECK_RANGE,95,73,168,115
_GUARD_GLOBALS_VERSION,_ITER_CHECK_TUPLE,95,73,168,115
_GUARD_GLOBALS_VERSION,_ITER_NEXT_LIST,95,109,204,203
_GUARD_GLOBALS_VERSION,_ITER_NEXT_RANGE,95,111,206,197
_GUARD_GLOBALS_VERSION,_ITER_NEXT_TUPLE,95,106,201,200
_GUARD_GLOBALS_VERSION,_JUMP_TO_TOP,95,94,189,180
_GUARD_GLOBALS_VERSION,_LIST_APPEND,95,140,235,225
_GUARD_GLOBALS_VERSION,_LIST_EXTEND,95,429,524,497
_GUARD_GLOBALS_VERSION,_LOAD_ASSERTION_ERROR,95,94,189,188
_GUARD_GLOBALS_VERSION,_LOAD_ATTR,95,380,475,465
_GUARD_GLOBALS_VERSION,_LOAD_ATTR_CLASS,95,231,326,295
_GUARD_GLOBALS_VERSION,_LOAD_ATTR_INSTANCE_VALUE,95,300,395,322
_GUARD_GLOBALS_VERSION,_LOAD_ATTR_METHOD_LAZY_DICT,95,98,193,179
_GUARD_GLOBALS_VERSION,_LOAD_ATTR_METHOD_NO_DICT,95,98,193,179
_GUARD_GLOBALS_VERSION,_LOAD_ATTR_METHOD_WITH_VALUES,95,98,193,179
_GUARD_GLOBALS_VERSION,_LOAD_ATTR_MODULE,95,323,418,345
_GUARD_GLOBALS_VERSION,_LOAD_ATTR_NONDESCRIPTOR_NO_DICT,95,198,293,260
_GUARD_GLOBALS_VERSION,_LOAD_ATTR_NONDESCRIPTOR_WITH_VALUES,95,198,293,260
_GUARD_GLOBALS_VERSION,_LOAD_ATTR_SLOT,95,294,389,316
_GUARD_GLOBALS_VERSION,_LOAD_ATTR_WITH_HINT,95,429,524,478
_GUARD_GLOBALS_VERSION,_LOAD_BUILD_CLASS,95,173,268,261
_GUARD_GLOBALS_VERSION,_LOAD_CONST,95,106,201,200
_GUARD_GLOBALS_VERSION,_LOAD_DEREF,95,168,263,252
_GUARD_GLOBALS_VERSION,_LOAD_FAST,95,99,194,193
_GUARD_GLOBALS_VERSION,_LOAD_FAST_AND_CLEAR,95,47,142,129
_GUARD_GLOBALS_VERSION,_LOAD_FAST_CHECK,95,210,305,294
_GUARD_GLOBALS_VERSION,_LOAD_FROM_DICT_OR_DEREF,95,326,421,416
_GUARD_GLOBALS_VERSION,_LOAD_FROM_DICT_OR_GLOBALS,95,355,450,445
_GUARD_GLOBALS_VERSION,_LOAD_GLOBAL,95,363,458,440
_GUARD_GLOBALS_VERSION,_LOAD_GLOBAL_BUILTINS,95,207,302,257
_GUARD_GLOBALS_VERSION,_LOAD_GLOBAL_MODULE,95,207,302,249
_GUARD_GLOBALS_VERSION,_LOAD_LOCALS,95,157,252,241
_GUARD_GLOBALS_VERSION,_LOAD_NAME,95,323,418,423
_GUARD_GLOBALS_VERSION,_LOAD_SUPER_ATTR_ATTR,95,488,583,530
_GUARD_GLOBALS_VERSION,_LOAD_SUPER_ATTR_METHOD,95,625,720,674
_GUARD_GLOBALS_VERSION,_MAKE_CELL,95,228,323,318
_GUARD_GLOBALS_VERSION,_MAKE_FUNCTION,95,222,317,299
_GUARD_GLOBALS_VERSION,_MAP_ADD,95,140,235,222
_GUARD_GLOBALS_VERSION,_MATCH_CLASS,95,469,564,518
_GUARD_GLOBALS_VERSION,_MATCH_KEYS,95,99,194,185
_GUARD_GLOBALS_VERSION,_MATCH_MAPPING,95,59,154,141
_GUARD_GLOBALS_VERSION,_MATCH_SEQUENCE,95,59,154,141
_GUARD_GLOBALS_VERSION,_NOP,95,13,108,95
_GUARD_GLOBALS_VERSION,_POP_EXCEPT,95,178,273,274
_GUARD_GLOBALS_VERSION,_POP_FRAME,95,111,206,196
_GUARD_GLOBALS_VERSION,_POP_TOP,95,148,243,236
_GUARD_GLOBALS_VERSION,_PUSH_EXC_INFO,95,124,219,225
_GUARD_GLOBALS_VERSION,_PUSH_FRAME,95,68,163,150
_GUARD_GLOBALS_VERSION,_PUSH_NULL,95,24,119,106
_GUARD_GLOBALS_VERSION,_RESUME_CHECK,95,69,164,114
_GUARD_GLOBALS_VERSION,_SAVE_RETURN_OFFSET,95,27,122,109
_GUARD_GLOBALS_VERSION,_SETUP_ANNOTATIONS,95,427,522,519
_GUARD_GLOBALS_VERSION,_SET_ADD,95,242,337,316
_GUARD_GLOBALS_VERSION,_SET_FUNCTION_ATTRIBUTE,95,132,227,215
_GUARD_GLOBALS_VERSION,_SET_IP,95,43,138,125
_GUARD_GLOBALS_VERSION,_SET_UPDATE,95,242,337,316
_GUARD_GLOBALS_VERSION,_STORE_ATTR,95,350,445,405
_GUARD_GLOBALS_VERSION,_STORE_ATTR_INSTANCE_VALUE,95,318,413,386
_GUARD_GLOBALS_VERSION,_STORE_ATTR_SLOT,95,272,367,345
_GUARD_GLOBALS_VERSION,_STORE_DEREF,95,175,270,271
_GUARD_GLOBALS_VERSION,_STORE_FAST,95,172,267,268
_GUARD_GLOBALS_VERSION,_STORE_GLOBAL,95,248,343,318
_GUARD_GLOBALS_VERSION,_STORE_NAME,95,391,486,452
_GUARD_GLOBALS_VERSION,_STORE_SLICE,95,457,552,544
_GUARD_GLOBALS_VERSION,_STORE_SUBSCR,95,422,517,472
_GUARD_GLOBALS_VERSION,_STORE_SUBSCR_DICT,95,289,384,303
_GUARD_GLOBALS_VERSION,_STORE_SUBSCR_LIST_INT,95,414,509,464
_GUARD_GLOBALS_VERSION,_SWAP,95,54,149,136
_GUARD_GLOBALS_VERSION,_TO_BOOL,95,220,315,302
_GUARD_GLOBALS_VERSION,_TO_BOOL_ALWAYS_TRUE,95,229,324,277
_GUARD_GLOBALS_VERSION,_TO_BOOL_BOOL,95,73,168,115
_GUARD_GLOBALS_VERSION,_TO_BOOL_INT,95,237,332,279
_GUARD_GLOBALS_VERSION,_TO_BOOL_LIST,95,240,335,276
